osm_id,name,description,category,amenity_type,access,capacity,rating,latitude,longitude
n6574915845,Pentagon Federal,,bank,bank,,,,38.694693,-77.1433784
n6575527625,Dunkin',,fast_food,fast_food,,,,38.6952384,-77.1435658
n6575587164,Domino's,,fast_food,fast_food,,,,38.8430456,-77.0509222
n6593486464,The MacMillan Whisky Room,,bar,bar,,,,38.87119,-77.230475
n6593486465,Bartaco,,restaurant,restaurant,,,,38.8718623,-77.2301232
n6593486466,Starbucks,,cafe,cafe,,,,38.8705561,-77.2303807
n6596103574,"Sina Malekuti, DDS, PC",,dentist,dentist,,,,38.783702,-77.1822156
n6611255257,Super Pollo,,restaurant,restaurant,,,,38.8690345,-77.1730855
n6615016829,GolfTec,,training,training,,,,38.7755589,-77.0594868
n6621250975,Aroma,,restaurant,restaurant,,,,38.7179662,-77.1934019
n6624565129,Domino's,,fast_food,fast_food,,,,38.6973877,-77.1426594
n6624565131,Rice King,,restaurant,restaurant,,,,38.6970741,-77.1437085
n6624565134,sweetFrog,,ice_cream,ice_cream,,,,38.6968427,-77.1444406
n6681352321,LaMoo Creamery,,ice_cream,ice_cream,,,,38.8975202,-77.1385277
n6685666590,Fava Pot,,restaurant,restaurant,,,,38.8756745,-77.1982138
n6695858046,Tesla Supercharger,"Tesla Supercharger - Arlington, VA Parking fees apply.",charging_station,charging_station,customers,18.0,,38.88748,-77.09296
n6712508947,USPS,,post_box,post_box,,,,38.8805487,-77.1126127
n6714794978,Thai by Thai,,restaurant,restaurant,,,,38.85262,-77.3227187
n6733344309,Kumon,,prep_school,prep_school,,,,38.8698841,-77.2314953
n6746921909,Mt Vernon Ferry Landing,,ferry_terminal,ferry_terminal,,,,38.705018,-77.0882427
n6746921918,Diamond Teague Ferry Landing,,ferry_terminal,ferry_terminal,,,,38.87077,-77.0053125
n6746921958,The Wharf Ferry Landing,,ferry_terminal,ferry_terminal,,,,38.8797465,-77.0265597
n6746921992,National Harbor Ferry Landing,,ferry_terminal,ferry_terminal,,,,38.786251,-77.0174376
n6746921997,Georgetown Ferry Landing,,ferry_terminal,ferry_terminal,,,,38.9014547,-77.0610507
n6751559223,Eddie V's Prime Seafood,,restaurant,restaurant,,,,38.919372,-77.219927
n6754473299,The Barns at Wolf Trap,,charging_station,charging_station,,,,38.9334323,-77.2649682
n6783851173,Rus Uz,Russian and Uzbek authentic cuisine,restaurant,restaurant,,,,38.8021478,-77.0709376
n6793656776,Saint Philip Early Childhood Center,,kindergarten,kindergarten,,,,38.8594571,-77.206647
n6831325849,Chesapeake Bagel Bakery,,cafe,cafe,,,,38.7997346,-77.3220174
n6845270021,Cold Stone Creamery,,ice_cream,ice_cream,,,,38.8428371,-77.273468
n6848841177,Damn Loading Zone,,cafe,cafe,,,,38.8797981,-77.2301333
n6872601538,McAlister's Deli,,restaurant,restaurant,,,,38.7493499,-77.0844518
n6879565154,Fort Hunt Preschool,,kindergarten,kindergarten,,,,38.7548722,-77.0660006
n6879595577,Jimmy John's,,fast_food,fast_food,,,,38.8034344,-77.0610919
n6903341818,CVS Pharmacy,,pharmacy,pharmacy,,,,38.8295618,-77.1937056
n6918925130,Stone Hot Brick Oven Pizza,,restaurant,restaurant,,,,38.886153,-77.0971782
n6955524930,Lorton Town Dental,,dentist,dentist,,,,38.7127282,-77.215152
n6967772190,Pediatric Associates of Alexandria,pediatrician,doctors,doctors,,,,38.8420295,-77.0514408
n6981421112,United Bank,,bank,bank,,,,38.8066979,-77.0587225
n6981421113,HSBC,,bank,bank,,,,38.8060326,-77.0593848
n6986274469,Truist,,bank,bank,,,,38.8714999,-77.2612123
n6986274470,Enterprise,,car_rental,car_rental,,,,38.8703945,-77.2611414
n6986274472,The UPS Store,,post_office,post_office,,,,38.8703508,-77.2611374
n6986274474,Bangkok St. Thai,,restaurant,restaurant,,,,38.8697431,-77.2611189
n6986274475,Izakaya Maru Grill & Ramen,,restaurant,restaurant,,,,38.8696905,-77.2611173
n6986274476,California Shabu Shabu,,restaurant,restaurant,,,,38.869527,-77.261112
n6986274478,Medical & Urgent Care,,clinic,clinic,,,,38.8694225,-77.2611122
n6988822782,Capital One,,bank,bank,,,,38.902514,-77.2039718
n6988822784,Chicken Salad Chick,,fast_food,fast_food,,,,38.9023901,-77.2046685
n6988822885,Java Loco,,cafe,cafe,,,,38.9045645,-77.2039975
n6988822886,China King,,restaurant,restaurant,,,,38.9039891,-77.2034145
n6988822888,Quickway Japanese Hibachi,,fast_food,fast_food,,,,38.9033204,-77.204552
n6988838326,MoneyGram,,money_transfer,money_transfer,,,,38.9020255,-77.2055632
n6988838328,Mark's Pub,,pub,pub,,,,38.9021758,-77.2057134
n6988838330,Enshin Karate,karate School,dojo,dojo,,,,38.9023678,-77.205633
n6988838331,Plaza Latina Market,,marketplace,marketplace,,,,38.9024304,-77.2055579
n6993983112,Dogtopia,Dog daycare,animal_boarding,animal_boarding,,,,38.9300263,-77.2366342
n6993983124,Rotunda General Store,,marketplace,marketplace,,,,38.9286805,-77.233563
n6993983125,Rotunda Charging Station,,charging_station,charging_station,,,,38.9280671,-77.2339224
n6993983126,Car Wash Station,,car_wash,car_wash,,,,38.930235,-77.2332117
n7080284596,Ledo Pizza,,restaurant,restaurant,,,,38.9021094,-77.261689
n7141441988,Medium Rare,,restaurant,restaurant,,,,38.8832742,-77.1040672
n7143550380,Dominion Plastic Surgery,,clinic,clinic,,,,38.8781592,-77.2222053
n7152733959,Bank of America,,atm,atm,,,,38.9251218,-77.2317354
n7158919939,Taqueria Picoso,,restaurant,restaurant,,,,38.831185,-77.125415
n7158923195,Sardi's,,restaurant,restaurant,,,,38.8312231,-77.1248996
n7158930526,Dental Studio at Mark Center,,dentist,dentist,,,,38.8308535,-77.1256085
n7178219019,iCream Yogurt & Crepes,,ice_cream,ice_cream,,,,38.872566,-77.1530384
n7185443037,Fish Taco,,restaurant,restaurant,,,,38.9244589,-77.2336783
n7185443038,North Italia,,restaurant,restaurant,,,,38.9242903,-77.2330947
n7212088021,Domino's,,fast_food,fast_food,,,,38.8254646,-77.3146973
n7212088022,Dunkin',,fast_food,fast_food,,,,38.8254592,-77.3145576
n7212088024,Brion's Grille,,restaurant,restaurant,,,,38.8254372,-77.3139394
n7226723514,Mansion Fountain,,fountain,fountain,,,,38.81643,-77.0870257
n7264928702,Bank of America,,bank,bank,,,,38.8029399,-77.0619122
n7273079747,Allegro Coffee Company,located inside Whole Foods Maket,cafe,cafe,,,,38.924803,-77.23358
n7273080506,Domino's,,fast_food,fast_food,,,,38.917429,-77.22688
n7273168485,ShowPlace ICON Lobby Lounge,,bar,bar,,,,38.9233957,-77.2321464
n7273168486,ShowPlace ICON Theatre,,cinema,cinema,,,,38.9236526,-77.2325238
n7273274239,Flower Child,,restaurant,restaurant,,,,38.9240184,-77.2332751
n7273274240,Hokkaido Ramen Santouka,,restaurant,restaurant,,,,38.9245842,-77.233803
n7275964799,Panjshir,,restaurant,restaurant,,,,38.8803117,-77.1716939
n7335560119,Soul Thai Kitchen & Bar,,restaurant,restaurant,,,,38.8739019,-77.1405229
n7351371785,Safeway,,pharmacy,pharmacy,,,,38.8781342,-77.1234263
n7354394228,For Five,,cafe,cafe,,,,38.8910825,-77.0869068
n7354952938,Burke Ave Kids Library,"Name here is ""Ave"", not ""Avenue"".",public_bookcase,public_bookcase,,,,38.8277051,-77.0537093
n7386039965,Namaste JALSA,,restaurant,restaurant,,,,38.806107,-77.056081
n7399790695,Bozzelli's,,restaurant,restaurant,,,,38.8493003,-77.0511503
n7464874523,Anthony's,,restaurant,restaurant,,,,38.8679383,-77.1753577
n7465312955,USAA,,atm,atm,,,,38.8694179,-77.1730892
n7465312960,Truist,,atm,atm,,,,38.8675027,-77.175162
n7480292354,Yu Noodles,,restaurant,restaurant,,,,38.9223609,-77.201609
n7526430504,Starbucks,,cafe,cafe,,,,38.8678733,-77.1503894
n7526430506,Safeway,,pharmacy,pharmacy,,,,38.8699868,-77.1446783
n7530089561,PNC Bank,,bank,bank,,,,38.8682323,-77.1507936
n7546730005,Quickway Japanese Hibachi,,restaurant,restaurant,,,,38.8690136,-77.1452414
n7546730006,Complete Dental,,dentist,dentist,,,,38.8687318,-77.1455263
n7546730010,Ria,,money_transfer,money_transfer,,,,38.8687226,-77.1457027
n7546730012,Domino's,,fast_food,fast_food,,,,38.8691932,-77.1459421
n7546757961,New Orleans Live Crawfish & Seafood Restaurant,,restaurant,restaurant,,,,38.8699813,-77.1466526
n7546757964,Mark's Duck House,,restaurant,restaurant,,,,38.8700307,-77.1474493
n7546757966,Viva Tequila,,restaurant,restaurant,,,,38.8698744,-77.1475817
n7546757970,Chilcanos,,restaurant,restaurant,,,,38.8695561,-77.1479197
n7557413892,El Catrin,,restaurant,restaurant,,,,38.8704544,-77.1467973
n7557534002,Dental Care,,dentist,dentist,,,,38.8701827,-77.146468
n7560822995,Starbucks,,cafe,cafe,,,,38.8884977,-77.126619
n7561147266,Seven Corners Dental Care,,dentist,dentist,,,,38.8712099,-77.1588044
n7561147270,Dr. Jeff J.S. Pan,,doctors,doctors,,,,38.8711061,-77.1585956
n7561147273,Tran Medical Care Service,,doctors,doctors,,,,38.8710489,-77.1584915
n7561147274,Potomac Medical Center PC,,doctors,doctors,,,,38.8709593,-77.1583269
n7561147275,Lan C. Tun / Richard P. Tu,,doctors,doctors,,,,38.870948,-77.1583032
n7561147278,"Dang Thi Loan, D.D.S.",,dentist,dentist,,,,38.870899,-77.1582081
n7561147279,Pediatrics of Seven Corners,,doctors,doctors,,,,38.8708598,-77.1581365
n7561147280,"Charles E. Miks, D.D.S.",,dentist,dentist,,,,38.8708147,-77.1580463
n7561147284,"Bayan L Manalo, M.D.",,doctors,doctors,,,,38.870704,-77.1578105
n7561203386,"H. Tong Nguyen, M.D.",,doctors,doctors,,,,38.8706739,-77.1577539
n7561203387,Seven Therapy,,doctors,doctors,,,,38.87067,-77.1577447
n7561203388,Grace Family Practice,,doctors,doctors,,,,38.8706411,-77.1577002
n7561203389,All Smiles Dental,,dentist,dentist,,,,38.8706079,-77.1576311
n7563681626,Abundant Life UPCI,,place_of_worship,place_of_worship,,,,38.673986,-77.2808236
n7564215490,Ireland's Four Provinces,,restaurant,restaurant,,,,38.8824393,-77.1718372
n7564508008,"Gene Y. Woo, D.D.S.",,dentist,dentist,,,,38.8704812,-77.1576248
n7564508012,"Pham Huu Minh, D.D.S. / Anh Huu Pham, D.D.S.",,dentist,dentist,,,,38.8706088,-77.1578672
n7564508013,"Tru Van Le, M.D.",,doctors,doctors,,,,38.8707002,-77.1580392
n7564508016,"Phillips and Green, M.D., Limited Partnership",,doctors,doctors,,,,38.8708177,-77.1582653
n7564508019,Pham Internal Medicine,,doctors,doctors,,,,38.8709501,-77.1585161
n7564508020,Dr. Gulam-Mohmed Kolia,,doctors,doctors,,,,38.8709834,-77.1585866
n7564508022,Fairfax Clinic,Fr-Su by appointment only,doctors,doctors,,,,38.871079,-77.1587722
n7564508024,"Tim Moe Thu, M.D., Sein Win, M.D.",,doctors,doctors,,,,38.8711346,-77.1588801
n7588537854,Hunan Cafe,,restaurant,restaurant,,,,38.7996373,-77.3184208
n7588537855,Curry House,,restaurant,restaurant,,,,38.7996812,-77.3191765
n7588537856,The UPS Store,,post_office,post_office,,,,38.7996692,-77.318925
n7588537860,Burke Parkway Dental,,dentist,dentist,,,,38.7996436,-77.3185066
n7588537866,9Round Fitness,,dojo,dojo,,,,38.7996039,-77.318007
n7588545206,Wells Fargo,,bank,bank,,,,38.7997238,-77.3226362
n7598205004,District Pharmacy,,pharmacy,pharmacy,,,,38.8650648,-77.2314095
n7598205006,Horizon Spine & Pain Specialists,,clinic,clinic,,,,38.8650395,-77.2313302
n7598205007,Progressive Dental Care,,dentist,dentist,,,,38.8650902,-77.2314881
n7598205008,Fairfax Convenient Care Walk-In Clinic,,clinic,clinic,,,,38.8650632,-77.2315512
n7598633030,Karaoke,,bar,bar,,,,38.8697835,-77.229232
n7621341593,Starbucks,,cafe,cafe,,,,38.9226911,-77.2019657
n7624542180,Dunkin',,fast_food,fast_food,,,,38.7479028,-77.1445119
n7624553547,Hot Bagel,,restaurant,restaurant,,,,38.7534228,-77.1410752
n7629769479,Samurai,,restaurant,restaurant,,,,38.825641,-77.3147883
n7629797277,Tropical Smoothie Cafe,,fast_food,fast_food,,,,38.8254442,-77.3151947
n7629799903,United Bank,,bank,bank,,,,38.8264273,-77.3153829
n7656869387,Saigon Saigon,,restaurant,restaurant,,,,38.8645588,-77.0629539
n7658921874,Wilson Blvd and N Vermont St,,bicycle_rental,bicycle_rental,,10.0,,38.87948,-77.1145707
n7658932323,Wakefield High School,,bicycle_rental,bicycle_rental,,11.0,,38.8471514,-77.1124989
n7658935464,N Roosevelt St & Roosevelt Blvd,,bicycle_rental,bicycle_rental,,12.0,,38.8780696,-77.1539479
n7660730117,West Columbia Street,,bicycle_rental,bicycle_rental,,12.0,,38.885622,-77.1669118
n7660730119,East Fairfax Street,,bicycle_rental,bicycle_rental,,12.0,,38.8806069,-77.17188
n7660730120,South Maple Avenue,,bicycle_rental,bicycle_rental,,12.0,,38.8797215,-77.1784052
n7660730121,Harris Teeter,,bicycle_rental,bicycle_rental,,12.0,,38.8835943,-77.1734253
n7660730122,Municipal Complex,,bicycle_rental,bicycle_rental,,12.0,,38.8853937,-77.1735328
n7660730123,Pennsylvania Avenue,,bicycle_rental,bicycle_rental,,12.0,,38.8874298,-77.1769391
n7660730124,Oak Street,,bicycle_rental,bicycle_rental,,12.0,,38.8882213,-77.1799921
n7660730125,West Falls Church–VT Metro,,bicycle_rental,bicycle_rental,,19.0,,38.9002311,-77.1887587
n7660819093,Vy Reston Heights,,bicycle_rental,bicycle_rental,,11.0,,38.9489946,-77.3552728
n7660863813,Merrifield Cinema & Merrifield Town Center,,bicycle_rental,bicycle_rental,,11.0,,38.8700732,-77.2299621
n7661327146,Wheeler Ave & S. Floyd St.,,bicycle_rental,bicycle_rental,,12.0,,38.808161,-77.100796
n7703206735,Subway,,fast_food,fast_food,,,,38.8343228,-77.3107835
n7703211963,CAVA,,restaurant,restaurant,,,,38.8537324,-77.3273493
n7703211964,California Fish Grill,,fast_food,fast_food,,,,38.853633,-77.3271906
n7703220133,Subway,,fast_food,fast_food,,,,38.8555641,-77.3359214
n7711346585,Casey Family Dentistry,,dentist,dentist,,,,38.882097,-77.3004377
n7717873222,New China Taste,,restaurant,restaurant,,,,38.7898473,-77.0770613
n7728981222,House of Dynasty,,restaurant,restaurant,,,,38.7537432,-77.139308
n7728992251,Subway,,fast_food,fast_food,,,,38.7535134,-77.1407822
n7729095882,Wegmans Pizza,,restaurant,restaurant,,,,38.742915,-77.1607984
n7729144494,Bruster's Ice Cream,,ice_cream,ice_cream,,,,38.7420979,-77.1628179
n7729144495,Burtons Grill & Bar of Alexandria,,restaurant,restaurant,,,,38.7425421,-77.1628003
n7729144496,Peri Peri Original,,restaurant,restaurant,,,,38.7423578,-77.1630322
n7729144497,Banfield Pet Hospital,,veterinary,veterinary,,,,38.7418299,-77.1631902
n7729155130,Grounded Coffee Shop,,cafe,cafe,,,,38.768583,-77.1193106
n7729155131,Harmony Animal Hospital,,veterinary,veterinary,,,,38.768362,-77.1191368
n7729155133,Paisano's Pizza,,restaurant,restaurant,,,,38.7681272,-77.1198017
n7729155134,Telegraph Dentists,,dentist,dentist,,,,38.7684344,-77.1193464
n7729180514,Citibank,,atm,atm,,,,38.7477202,-77.1449367
n7729196738,Medical Access-My Urgent Care & More,,clinic,clinic,,,,38.7526767,-77.1401121
n7729207688,Chi Mc Chicken & Beer,,restaurant,restaurant,,,,38.7409433,-77.1657865
n7729215734,Su Pollo,,restaurant,restaurant,,,,38.7198816,-77.1259324
n7729215736,Thai Herbs,,restaurant,restaurant,,,,38.7266941,-77.1121768
n7729226918,Mamma's Kitchen,,restaurant,restaurant,,,,38.7519147,-77.0842156
n7734267855,Robeks,,fast_food,fast_food,,,,38.7744718,-77.1350277
n7734267856,The UPS Store,,post_office,post_office,,,,38.7734232,-77.1343529
n7734267857,Subway,,fast_food,fast_food,,,,38.7733933,-77.1343469
n7734267858,Pho Ngon,,restaurant,restaurant,,,,38.773333,-77.134335
n7734364481,Osaka Japanese Steakhouse & Seafood,,restaurant,restaurant,,,,38.7736061,-77.1373481
n7734364482,Starbucks,,cafe,cafe,,,,38.7734149,-77.1372467
n7734364483,Papa John's,,fast_food,fast_food,,,,38.7735188,-77.1372785
n7734364484,Giant Pharmacy,,pharmacy,pharmacy,,,,38.7731658,-77.1371878
n7734401986,Ledo Pizza,,restaurant,restaurant,,,,38.7717993,-77.1363273
n7734401989,Aditi Indian Dining,,restaurant,restaurant,,,,38.7714076,-77.1389593
n7734401990,Pasara Thai Restaurant,,restaurant,restaurant,,,,38.7715765,-77.1390912
n7734401992,Noodles & Company,,restaurant,restaurant,,,,38.7715393,-77.1381993
n7734401993,Firehouse Subs,,fast_food,fast_food,,,,38.7716056,-77.1382602
n7734401994,Moby Dick House of Kabob,,fast_food,fast_food,,,,38.7716628,-77.1383094
n7734401995,Uno Pizzeria & Grill,,restaurant,restaurant,,,,38.7707112,-77.137788
n7734401996,Panera Bread,,fast_food,fast_food,,,,38.7712143,-77.1388349
n7734401997,CAVA,,restaurant,restaurant,,,,38.7694521,-77.1399235
n7734401999,Domino's,,fast_food,fast_food,,,,38.770651,-77.1409556
n7734402000,Four Seasons Cafe,,restaurant,restaurant,,,,38.7705799,-77.1408911
n7734402005,Potomac Kempo - Kingstowne,,dojo,dojo,,,,38.7707669,-77.1405643
n7734402007,Kingstowne Family & Cosmetic Dentistry,,dentist,dentist,,,,38.770506,-77.1408256
n7734402008,Burger King,,fast_food,fast_food,,,,38.7716619,-77.1361939
n7734402009,KFC,,fast_food,fast_food,,,,38.7718866,-77.1364009
n7734402010,Taco Bell,,fast_food,fast_food,,,,38.7719102,-77.1364225
n7737256482,sweetFrog,,ice_cream,ice_cream,,,,38.7715284,-77.1390527
n7737724966,Kung Fu Tea,,cafe,cafe,,,,38.7730734,-77.1846409
n7737724967,Afghan Bistro,,restaurant,restaurant,,,,38.7376389,-77.1931927
n7737725365,Bob and Edith's Diner,,restaurant,restaurant,,,,38.781743,-77.187125
n7737725366,RAWR Sushi,,restaurant,restaurant,,,,38.7820509,-77.1871215
n7737725367,Manila Cafe,,restaurant,restaurant,,,,38.7830229,-77.1876524
n7737725368,Manila Oriental Market,,marketplace,marketplace,,,,38.7830508,-77.1876601
n7737725369,Hot & Cold,,restaurant,restaurant,,,,38.7830921,-77.1877593
n7737764061,Gong Cha,,cafe,cafe,,,,38.831318,-77.1970731
n7737764062,Miso Fusion Restaurant,,restaurant,restaurant,,,,38.8321002,-77.2002438
n7737805948,Baden,,karaoke_box,karaoke_box,,,,38.832191,-77.1995625
n7737814386,Oegadgib,,restaurant,restaurant,,,,38.8301211,-77.1986062
n7737826719,Iron Age Annandale,,restaurant,restaurant,,,,38.828637,-77.1890935
n7758190098,Anita's New Mexico Style Mexican Food,,restaurant,restaurant,,,,38.8838008,-77.1016343
n7765720042,Dunkin',,fast_food,fast_food,,,,38.749045,-77.0823976
n7765733871,Domino's,,fast_food,fast_food,,,,38.7480662,-77.0837079
n7765733872,Quickfire Japanese Hibachi,,restaurant,restaurant,,,,38.7482084,-77.0836825
n7765743293,El Pollo Primero Inc,,restaurant,restaurant,,,,38.7577949,-77.0842185
n7765743294,Green Olive Buffet,,restaurant,restaurant,,,,38.7570849,-77.0826342
n7765743295,Ledo Pizza,,restaurant,restaurant,,,,38.7550567,-77.0815883
n7765743296,La Mexicana Bakery & Taqueria,,restaurant,restaurant,,,,38.7540566,-77.0816438
n7765743298,Yogurt City,website doesn't work but still in business as of Oct 2023,ice_cream,ice_cream,,,,38.7516523,-77.084204
n7773670941,Kumo Asian Bistro,,restaurant,restaurant,,,,38.765486,-77.1543589
n7773670943,California Fish Grill,,restaurant,restaurant,,,,38.7665563,-77.1544668
n7773670944,Kingstowne Pediatric Dentistry,,dentist,dentist,,,,38.7654565,-77.1542402
n7773670945,Chili's,,restaurant,restaurant,,,,38.7648679,-77.1552479
n7773675105,Roy Rogers,,fast_food,fast_food,,,,38.7649304,-77.152607
n7773675106,Shawarma Guys,,restaurant,restaurant,,,,38.765401,-77.152792
n7785812921,Vale Schoolhouse,,school,school,,,,38.8916627,-77.3492419
n7788587907,Gong Cha,,cafe,cafe,,,,38.9246692,-77.2338687
n7792417501,Van Dorn Street Metro,,bus_station,bus_station,,,,38.7997784,-77.1284947
n7792417516,Pentagon Metro,,bus_station,bus_station,,,,38.8689144,-77.053861
n7797055663,Workhouse Arts Center,,arts_centre,arts_centre,,,,38.6980712,-77.2553931
n7820753939,We The Pizza,,fast_food,fast_food,,,,38.8807754,-77.1113386
n7821421793,Tesla Supercharger,"This Tesla Supercharger was edited or added by the June 2025 import from supercharge.info... if you have any questions, comments, or concerns, please reach out to the US Slack / Forum",charging_station,charging_station,yes,8.0,,38.94902,-77.33971
n7911132633,Liberty,NO DIESEL,fuel,fuel,,,,38.8430069,-77.0769874
n7956193924,Shell,,fuel,fuel,,,,38.7723071,-77.1321807
n7961357186,McDonald's,,fast_food,fast_food,,,,38.7818777,-77.077363
n7961415026,TGI Fridays,,restaurant,restaurant,,,,38.7727854,-77.0819974
n7961415027,First Watch,,restaurant,restaurant,,,,38.7721251,-77.0820946
n7961415028,Bank of America,,bank,bank,,,,38.7717278,-77.0821789
n7961415030,Chipotle,,fast_food,fast_food,,,,38.7706259,-77.0821985
n7970460664,Primo Family Restaurant,,restaurant,restaurant,,,,38.7763171,-77.0621062
n7974984907,Arby's,,fast_food,fast_food,,,,38.8189953,-77.1427213
n7978572817,Dr Sameera A Rentia Pediatrician,,clinic,clinic,,,,38.8513197,-77.1249168
n7978572818,Meaza,,restaurant,restaurant,,,,38.8520232,-77.1267898
n7982389985,HMUS United States sent to China Express,,post_office,post_office,,,,38.8694587,-77.1541618
n7990698498,Astoria Pizza,,restaurant,restaurant,,,,38.6606909,-77.2489473
n7993849097,NOVA Pediatrics,,doctors,doctors,,,,38.6721381,-77.261516
n8019495037,The Merit School of Arlington,,childcare,childcare,,,,38.8813423,-77.0847514
n8019495042,Paisano's Pizza,,restaurant,restaurant,,,,38.8809066,-77.0854923
n8019495043,Bonchon Chicken,,restaurant,restaurant,,,,38.8807949,-77.085886
n8019631722,Eastern Carryout and Cafe,,restaurant,restaurant,,,,38.8804796,-77.0864236
